@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R47,48,99,114,137,143,144,148,150,154,188,207,215,216,221,222,261,295,319,333,372,398,456,460,478,565,606,639,732,745,748,770,818,864,889,914,928,947,993,1103,1161,1228,1258,1263,1423,1473,1541,1551,1556,1598,1624,1773,1774,1812,1813,1929,1943,1971,2007,2118,2120,2289,2307,2327,2334,2348,2358,2373,2389,2397,2399,2475,2477,2488,2493,2516,2664,2756,2802,2830,3138,3146,3365,3408,3572,3771,3795,3867,3872,3899,4146,4467,4493,4742,4848,4952,5004,5054,5069,5088,5098,5298,5418,5583,5794,6150,6219,6381,6429,6483,6676,6681,6688,6695,6696,6752,6758,6762,6810,6849,6887,6901,6915,6917,6919,6931,6958,6990'

@attribute mfcc_sma[0]_linregerrA numeric
@attribute mfcc_sma[0]_linregerrQ numeric
@attribute mfcc_sma[1]_quartile2 numeric
@attribute mfcc_sma[1]_nzabsmean numeric
@attribute mfcc_sma[2]_quartile1 numeric
@attribute mfcc_sma[2]_percentile95.0 numeric
@attribute mfcc_sma[2]_percentile98.0 numeric
@attribute mfcc_sma[2]_peakMean numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_nzqmean numeric
@attribute mfcc_sma[3]_peakMeanMeanDist numeric
@attribute mfcc_sma[4]_qregc3 numeric
@attribute mfcc_sma[4]_quartile1 numeric
@attribute mfcc_sma[4]_quartile2 numeric
@attribute mfcc_sma[4]_percentile95.0 numeric
@attribute mfcc_sma[4]_percentile98.0 numeric
@attribute mfcc_sma[5]_percentile98.0 numeric
@attribute mfcc_sma[6]_quartile3 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_quartile2 numeric
@attribute mfcc_sma[8]_quartile2 numeric
@attribute mfcc_sma[9]_linregerrA numeric
@attribute mfcc_sma[10]_percentile98.0 numeric
@attribute mfcc_sma[10]_peakMean numeric
@attribute mfcc_sma[11]_qregc1 numeric
@attribute pcm_Mag_melspec_sma[0]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[1]_quartile2 numeric
@attribute pcm_Mag_melspec_sma[2]_centroid numeric
@attribute pcm_Mag_melspec_sma[4]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[5]_maxameandist numeric
@attribute pcm_Mag_melspec_sma[5]_linregc2 numeric
@attribute pcm_Mag_melspec_sma[5]_numPeaks numeric
@attribute pcm_Mag_melspec_sma[6]_nzgmean numeric
@attribute pcm_Mag_melspec_sma[8]_linregc1 numeric
@attribute pcm_Mag_melspec_sma[8]_peakMean numeric
@attribute pcm_Mag_melspec_sma[9]_stddev numeric
@attribute pcm_Mag_melspec_sma[9]_peakMean numeric
@attribute pcm_Mag_melspec_sma[10]_qregc2 numeric
@attribute pcm_Mag_melspec_sma[11]_skewness numeric
@attribute pcm_Mag_melspec_sma[14]_qregc2 numeric
@attribute pcm_Mag_melspec_sma[15]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[17]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[18]_qregc1 numeric
@attribute pcm_Mag_melspec_sma[18]_centroid numeric
@attribute pcm_Mag_melspec_sma[22]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[23]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[25]_quartile1 numeric
@attribute pcm_Mag_melspec_sma[25]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[25]_qmean numeric
@attribute pcm_zcr_sma_nzgmean numeric
@attribute voiceProb_sma_iqr1-3 numeric
@attribute pcm_Mag_fband0-650_sma_skewness numeric
@attribute pcm_Mag_fband0-650_sma_kurtosis numeric
@attribute pcm_Mag_fband250-650_sma_skewness numeric
@attribute pcm_Mag_fband250-650_sma_kurtosis numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_skewness numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_peakMeanMeanDist numeric
@attribute pcm_Mag_spectralRollOff50.0_sma_quartile2 numeric
@attribute pcm_Mag_spectralRollOff75.0_sma_skewness numeric
@attribute pcm_Mag_spectralCentroid_sma_qregc3 numeric
@attribute pcm_Mag_spectralCentroid_sma_qregerrQ numeric
@attribute mfcc_sma_de[0]_percentile98.0 numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_percentile95.0 numeric
@attribute mfcc_sma_de[1]_amean numeric
@attribute mfcc_sma_de[2]_linregerrA numeric
@attribute mfcc_sma_de[2]_skewness numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_qregc1 numeric
@attribute mfcc_sma_de[3]_skewness numeric
@attribute mfcc_sma_de[3]_quartile1 numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[5]_quartile1 numeric
@attribute mfcc_sma_de[5]_peakMean numeric
@attribute mfcc_sma_de[5]_nzabsmean numeric
@attribute mfcc_sma_de[6]_quartile1 numeric
@attribute mfcc_sma_de[10]_qregc3 numeric
@attribute mfcc_sma_de[12]_percentile95.0 numeric
@attribute pcm_Mag_melspec_sma_de[0]_amean numeric
@attribute pcm_Mag_melspec_sma_de[1]_quartile3 numeric
@attribute pcm_Mag_melspec_sma_de[9]_skewness numeric
@attribute pcm_Mag_melspec_sma_de[9]_percentile95.0 numeric
@attribute pcm_Mag_melspec_sma_de[15]_qregc2 numeric
@attribute pcm_Mag_melspec_sma_de[16]_centroid numeric
@attribute pcm_Mag_melspec_sma_de[20]_iqr1-2 numeric
@attribute pcm_Mag_melspec_sma_de[25]_percentile98.0 numeric
@attribute pcm_zcr_sma_de_qregc3 numeric
@attribute F0_sma_de_linregc1 numeric
@attribute F0_sma_de_qregc2 numeric
@attribute F0_sma_de_nzgmean numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_de_qregc3 numeric
@attribute pcm_LOGenergy_sma_de_de_quartile2 numeric
@attribute mfcc_sma_de_de[0]_linregerrA numeric
@attribute mfcc_sma_de_de[6]_iqr1-2 numeric
@attribute mfcc_sma_de_de[9]_qregc3 numeric
@attribute mfcc_sma_de_de[11]_nzgmean numeric
@attribute pcm_Mag_melspec_sma_de_de[0]_qregc3 numeric
@attribute pcm_Mag_melspec_sma_de_de[1]_iqr1-2 numeric
@attribute pcm_Mag_melspec_sma_de_de[1]_nzgmean numeric
@attribute pcm_Mag_melspec_sma_de_de[2]_skewness numeric
@attribute pcm_Mag_melspec_sma_de_de[2]_zcr numeric
@attribute pcm_Mag_melspec_sma_de_de[7]_amean numeric
@attribute pcm_Mag_melspec_sma_de_de[10]_nzabsmean numeric
@attribute pcm_Mag_melspec_sma_de_de[15]_linregc1 numeric
@attribute pcm_Mag_melspec_sma_de_de[20]_quartile3 numeric
@attribute F0env_sma_de_de_percentile98.0 numeric
@attribute pcm_Mag_fband0-650_sma_de_de_skewness numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_de_de_iqr2-3 numeric
@attribute pcm_Mag_spectralRollOff50.0_sma_de_de_amean numeric
@attribute pcm_Mag_spectralRollOff90.0_sma_de_de_linregerrQ numeric
@attribute f0SDev numeric
@attribute f0Varx numeric
@attribute f0Ampskewx numeric
@attribute LHmeanx numeric
@attribute LHRate numeric
@attribute LHdeltakurtx numeric
@attribute LH2deltameanx numeric
@attribute LH2deltakurtx numeric
@attribute StepU2qmeanx numeric
@attribute StepAdeltarmsx numeric
@attribute f0AmpDelta2Rangex numeric
@attribute LHDelta2skewx numeric
@attribute LH3Delta2Maxx numeric
@attribute LH3Delta2Rangex numeric
@attribute LH3Delta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepU2Delta2meanx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
5.394224,48.16666,-12.32732,13.82011,9.397388,28.64036,31.86793,25.50007,15.72453,324.2721,9.093832,-9.187054,-10.45633,-1.857334,18.41309,21.64721,15.66267,5.744003,-16.97348,-18.69052,6.58736,5.743639,22.24217,13.651,0.000024,7.200671,3092.695,0.425013,35.42857,130273.2,19379.83,14,3956.361,62.66011,88030.47,37695.64,115329.6,-133.4084,3.440043,-879.1328,30.66667,7.080864,2.323206,0.479295,11.64061,66.66666,472.1369,35.69231,3018892,0.143101,0.175295,2.427597,10.00238,2.55952,10.64431,0.856364,1196.292,1645.833,0.497977,2852.787,443577700,3.23709,0.000435,2.394943,0.011838,1.361455,0.161437,0.000828,0.000004,-0.180652,-0.995391,-0.336135,-1.388752,2.321939,1.780606,-1.708543,-0.020819,2.209436,-0.755738,314.558,1.912513,10241.95,-21.47009,-48.43171,2223.502,692.2213,0.004629,-0.001874,0.00156,20.31107,34.74345,-0.008232,0.355947,0.621841,0.043588,0.382355,-1.199433,141.9729,125.3634,-1.289949,0.195122,-1.199311,2435.917,0.134981,1179.638,3.382078,-1.662096,46.25,-0.184099,12544.33,50.93,2593.76,1.62,27.8,2.26,24.22,-1412.54,2.75,0.16,1.07,83.93,4.7,59150.14,168996.95,157.77,2.94,-18.18,A
6.089069,60.08118,-20.94157,20.83608,4.291532,31.64131,34.70581,20.23333,12.43208,263.7644,7.70076,5.449852,-7.076761,2.312674,22.98039,26.5969,14.5669,7.958779,-11.63275,-10.98808,6.152084,6.689537,18.70999,11.90738,0.000053,10.82377,1462.901,0.376415,25.95455,72116.05,15416.35,18,7098.528,6.89721,85969.38,60043.16,141108,-223.1259,1.741939,195.1202,24.10526,8.398565,1.01263,0.625316,10.20941,51.375,830.6277,32.42857,7495259,0.203166,0.22423,2.710288,11.43666,2.718287,11.49733,0.717933,1013.44,1677.083,0.731028,2542.137,478360800,3.633517,0.000279,2.345569,-0.024554,1.303324,-0.118995,0.01125,-0.000001,-0.336303,-1.031544,-0.648363,-1.288546,2.376543,1.879327,-1.323116,0.002559,2.496127,-0.735252,84.09727,0.20711,18691.91,13.9634,-9.73345,8161.346,1051.894,-0.001126,-0.001718,0.008629,13.19649,-26.41188,-0.00445,0.46412,0.432223,0.004392,0.349809,0.566973,36.86932,35.60695,-1.446457,0.19933,-1.81158,3571.937,-0.58595,3711.993,2.360698,-2.121617,33.64585,0.418935,7656.529,68.49,4690.75,2.02,11.98,1.57,27.59,-1004.93,35.01,0.58,1.16,103.46,3.53,76457.78,94398.6,90.56,2.43,-25.34,A
6.161002,63.05416,-27.84366,24.87364,2.547993,29.25777,31.79575,23.28153,10.41955,214.4081,6.289255,11.54594,1.210119,7.384776,24.08041,26.74901,2.123256,10.05701,-9.90268,-10.61048,10.27991,6.838608,23.33092,11.10143,0.000123,3.39975,1142.855,0.571364,26.6,94072.35,19646.36,12,5224.96,-6.878945,139725.3,67323.91,150035.1,-55.79805,1.096178,1111.94,27.9,4.775022,-1.15277,0.489775,4.615908,27,1635.395,20.58333,12954670,0.257259,0.205637,3.340791,15.52152,3.341085,15.52125,0.966226,745.7766,1645.833,1.152555,3227.666,216187800,3.430778,0.00199,3.092172,0.093368,1.517061,-0.790813,0.061239,-0.000008,-0.730654,-0.749221,0.041352,-1.315044,1.987796,1.542306,-1.020989,-0.134684,2.204395,-3.405014,46.02209,0.325305,25534.13,-27.16756,-4.597173,13559.02,1269.294,0.008694,-0.009005,0.012171,30.57999,54.95995,-0.010871,0.436368,0.508887,-0.008114,0.364732,4.31207,22.11967,17.79691,-1.17903,0.218543,-29.08145,5273.938,2.454176,6134.593,4.25861,-1.436382,21.51043,-0.60051,3705.305,80.3,6448.13,2.75,1.32,0.63,19.82,-1584.63,1.06,2.32,1.79,59.55,6.69,19246.12,38012.49,85.89,2.2,-56.51,A
7.742705,90.18301,-14.91986,15.7815,2.851609,26.40851,29.85902,21.57364,11.50301,259.2711,5.405324,7.546117,1.126817,8.340275,19.9225,25.30338,5.261568,9.430956,-10.82167,-10.76959,2.775099,5.183701,16.18842,10.03841,0.000035,7.511818,2295.188,0.536981,42.46154,85430.48,5689.359,13,3534.288,68.25862,134757,86780.48,235700.9,522.6896,4.097783,845.5831,42.69231,18.14819,-0.826035,0.554065,14.39954,61.11111,274.7522,11,80742490,0.205129,0.157707,4.011696,20.82658,4.140479,21.84134,1.198948,857.9308,1588.542,0.615286,2997.383,1063027000,2.991119,0.000319,2.632071,0.011014,1.145552,0.185393,0.013445,0.000003,-0.367782,-0.730658,-0.198851,-1.085431,2.226638,1.656816,-0.950118,-0.104911,3.674717,1.464838,149.4789,-0.137104,24785.34,10.24676,31.87396,14389.75,1525.65,0.002508,-0.000795,-0.00443,19.73234,12.50526,0,0.401136,0.4711,0.042435,0.311102,0.634552,71.42934,104.2115,-0.891586,0.257426,1.060202,4096.353,-0.000038,7458.625,2.502238,-1.360864,29.45313,-1.68059,5908.917,27.81,773.47,1.14,26.86,1.74,18.76,-546.78,30.78,0.33,2.8,68.27,2.9,75360,190537.33,230.36,2.35,-25.86,A
3.863856,23.9505,-25.63968,24.03858,7.065279,25.38239,31.11755,18.98805,11.7575,191.5245,8.658909,2.86278,-4.46505,3.382013,16.94239,18.8692,10.06271,12.61559,-0.252942,-4.887218,6.838057,6.556229,20.83664,13.73211,0.001003,2.632079,1361.29,0.39673,35.75,58440.22,21033.92,7,13915.42,-95.23123,55895.46,44499.47,121558.8,-890.0613,1.144397,-2364.897,21.42857,2.467991,8.234465,0.402762,6.295763,38,1077.966,19.33333,6613673,0.223866,0.186326,1.896569,6.752244,1.897951,6.758277,0.247007,606.1233,1708.333,0.840452,2547.042,33063660,1.592343,0.003613,1.680699,0.00654,1.127167,0.770351,-0.078779,-0.000102,-0.133335,-1.333256,-0.090748,-1.129399,2.192161,1.689166,-1.202724,0.493632,1.760129,-1.03187,50.79265,-1.257221,18752.58,-443.222,3.695658,7551.247,761.6415,-0.00652,-0.006474,0.061834,23.34567,-40.6451,-0.02299,0.26333,0.473572,-0.063982,0.301598,-0.682129,24.36004,19.25458,-0.681393,0.216931,-3.246533,3038.381,2.166633,4336.748,2.544847,-1.045646,27.5,-1.370701,5958.594,58.76,3453.02,2.95,1.62,0.38,7.47,-280.16,0.21,1.05,0.79,39.46,4.48,14849.35,50267.13,99.77,2.51,-36.95,A
3.684469,21.42432,-17.48023,19.47927,1.527568,21.60457,24.73133,18.75021,8.974035,168.3588,6.47883,2.034563,-0.808853,3.049744,16.05189,18.17148,6.145368,4.434446,-8.364259,-10.48607,2.41314,5.478992,13.70139,10.21487,0.000023,7.535837,1773.903,0.495986,43.66667,112330.5,9448.242,14,7623.613,45.0886,179883.2,54469.23,135521.6,-24.43818,2.444892,-283.2559,37.71429,7.440228,-0.017872,0.517268,6.682233,27.05263,415.3721,32.5,4024998,0.229835,0.131643,4.03052,20.66189,4.087512,21.15213,0.053411,992.4406,1447.917,-0.174844,2366.56,597551900,2.333882,0.000317,2.055583,-0.059393,1.106056,-0.177268,-0.006825,0,-0.352882,-0.73773,-0.586342,-1.094874,2.499109,1.803057,-0.853961,0.047294,3.226465,0.321169,151.0964,0.429217,19144.79,9.229097,-1.305852,7933.174,997.1888,0.006281,0.002224,0.011342,29.50859,11.76364,0,0.343072,0.440531,0.008072,0.358017,0.805028,74.62624,81.35341,-1.064759,0.288194,-0.89424,4024.825,0.066521,3607.604,2.095048,-2.633731,22.63021,-0.486111,6556.568,53.21,2831.38,2.78,9.61,1.83,7.04,1374.74,26.06,0.67,2.03,67.46,3.24,30212.58,79639.14,112.45,2.12,-25.35,A
4.402275,34.24994,-16.083,16.54256,4.230842,23.5481,26.63943,18.48563,9.656709,157.8593,8.720519,4.368214,1.022308,8.134151,22.29204,25.70791,7.345717,6.8834,-12.71081,-11.50253,3.273255,6.887272,18.86592,7.357214,-0.000011,6.594185,2590.29,0.549339,25.74194,154590.9,13432.51,25,6508.463,-8.105117,121206.1,64833.89,191515.7,-149.2772,2.464814,-508.5696,42.84211,13.85214,-0.082021,0.50189,8.798006,28.33333,516.8425,35.3913,4137039,0.18614,0.156677,4.278801,29.10252,4.386796,30.287,0.732403,930.344,1630.208,0.135832,2209.65,705082100,3.347762,-0.000242,2.808065,-0.021575,1.310709,-0.55393,-0.005534,0,-0.850807,-1.056718,-0.282914,-1.479464,2.629026,2.020136,-1.15036,0.026571,3.586375,-0.326763,313.8936,0.283928,28297.93,-9.253528,0.58472,13236.42,964.1666,0.000653,-0.000663,-0.000842,26.84511,-5.210739,-0.013302,0.378853,0.475596,-0.009165,0.442419,0.594545,131.5931,105.5833,-0.711164,0.215827,-3.991779,5450.569,-0.472832,6380.074,2.360025,-2.635029,43.93229,0.061951,10486.96,36.93,1363.56,0.91,17.7,1.5,12.17,270.72,42.65,0.51,2.29,104.57,3.12,40349.87,114062.71,125.88,2.48,-23.1,A
3.943569,28.60245,-17.96205,18.28176,1.922204,23.96462,26.79214,15.91039,8.211085,133.5266,9.225968,7.14059,0.366313,8.20465,21.86573,24.39788,7.661437,1.775589,-11.2937,-12.37002,1.06532,6.732733,20.34552,11.24368,0.000063,9.10512,952.0811,0.547335,42.92857,157588.6,6208.884,12,6941.303,67.5953,159322,73344.45,165578.1,13.30151,3.427019,48.12937,54.5,10.01041,-0.094973,0.556252,6.324425,39.375,757.0198,26.04167,7327994,0.197253,0.321845,3.656677,19.39457,3.660936,19.43918,0.4079,797.015,1697.917,-0.267118,2898.323,306295800,3.202034,0.000239,2.49447,-0.017543,1.156193,0.034227,0.018129,-0.000001,-0.268447,-0.982215,0.024023,-1.464141,2.418533,1.691763,-1.342315,0.020533,3.056557,3.105371,97.22379,0.175246,27321.09,-5.27563,-1.563856,13792.31,1249.682,0.001566,-0.004201,-0.002491,13.83708,10.95341,-0.014786,0.367333,0.543059,-0.00092,0.375649,0.240735,44.33028,38.50293,-0.870562,0.195046,-2.355788,4952.055,-0.138603,7470.698,3.077137,-1.880595,41.40625,-0.371195,10283.46,76.26,5815.56,1.65,11.42,1.89,12.91,-336.52,0.45,0.54,1.81,126.36,3.6,32255.7,96597.51,116.04,2.55,-23.08,A
4.211975,28.06752,-13.53327,14.38841,1.476798,20.55148,27.41866,14.36854,6.890911,106.1324,10.06946,10.20512,0.076361,6.200022,15.96853,19.32,3.217508,5.720256,-11.25034,-12.99341,3.549363,6.71417,18.10446,9.177713,-0.000026,5.540543,1114.915,0.490654,37.5,117795.3,21355.82,22,8156.631,30.05001,167030.7,65435.63,182698,-417.787,2.301864,-244.9283,36.38462,8.417562,-0.046805,0.504817,4.235523,26.38889,621.718,27.88235,5884576,0.182047,0.289112,2.57215,10.95882,2.575671,10.99059,1.180336,964.9706,1593.75,0.357931,2794.739,439511000,3.069776,-0.000185,3.063667,0.03214,1.225672,-0.616918,-0.013028,0.000003,-0.751813,-1.205139,0.074952,-1.495669,2.666437,1.901502,-1.152021,0.164159,3.982805,-0.344187,132.376,0.165229,25120.94,-8.420774,1.107481,15340.69,1188.25,0.002965,-0.006176,-0.007012,15.29003,14.21629,-0.017296,0.396967,0.520361,-0.004726,0.411568,-1.797651,52.90604,44.96783,-0.527393,0.206967,-11.76273,4873.209,0.410827,7912.198,2.007929,-1.39588,44.66146,0.560323,14978.8,48.71,2372.34,0.82,18.27,1.68,33.82,-778.19,4.26,0.29,2.84,75.34,3.91,40631.22,87358.7,121.48,2.98,-15.28,A
7.155694,79.67411,-9.885579,11.91947,6.526845,29.90463,34.02132,23.40161,13.65166,274.8845,8.622085,-4.265535,-1.962034,3.771178,18.21684,24.70086,12.88798,10.77778,-17.39673,-11.83114,5.230661,6.725635,18.85569,10.4359,0.000005,8.819941,2286.015,0.521852,39.71429,223256.6,26326.09,26,3898.583,21.84791,145342.3,37023.95,88753.85,35.68969,2.798567,17.26205,42.52632,13.14791,0.378754,0.589997,7.369273,36.05,363.6271,35,2310171,0.13319,0.216316,7.605285,84.14272,7.621356,84.31895,1.118556,940.7245,1645.833,0.520868,2357.032,917850300,4.490898,0.000037,3.318393,0.006512,1.316206,-0.102789,0.009376,-0.000001,-0.712037,-1.231158,-0.735104,-1.512442,2.685412,2.157186,-1.287708,0.054501,3.548528,-0.337353,322.0336,0.272094,16841.13,-1.671937,37.77137,6897.253,610.3467,0.00105,-0.001229,0.00105,18.33046,4.252849,-0.01459,0.465305,0.602808,0.038129,0.411448,4.000788,130.2756,108.2743,-0.655457,0.163384,-4.293451,2206.879,0.015827,4474.261,3.044957,-4.177815,55.15625,-0.67485,15083.45,52.01,2705.31,1.36,35.01,2.78,31.2,-702.14,18.68,0.16,1.44,90.18,3.06,30710.75,94153.36,94.57,3.34,-12.69,A
4.477904,30.9387,-14.64054,16.34869,0,20.94836,24.35445,13.32556,5.413156,92.33942,7.5681,8.05984,0,5.082588,15.1498,17.27977,8.024836,0.100599,-13.89422,-12.22719,2.44264,6.72214,15.67458,6.917886,-0.000041,4.532923,1334.233,0.513568,48.6,151553.7,6928.603,16,13082.39,18.30982,121026.5,55944.29,144242.3,-431.4387,1.952684,-259.1289,30.1875,5.353784,2.88251,0.502138,13.44909,66.2,431.8049,32.2,3605551,0.218273,0.265129,2.262447,8.416776,2.266031,8.432146,1.353769,1215.063,1125,0.390121,2992.41,675363700,2.382532,0.000426,2.883472,-0.028657,1.046624,-0.081484,-0.001949,-0.000007,-0.295786,-1.18584,-0.770901,-1.067825,2.713529,2.013731,-0.739253,0.03358,4.757966,3.713497,175.1507,-0.004838,25470.67,-6.509054,-0.526315,10294.76,678.2943,0.002803,-0.003185,-0.00743,24.9751,15.44218,-0.005046,0.303323,0.384957,0.080377,0.390318,2.219645,46.60372,62.4537,-0.799962,0.266932,-13.37907,5879.531,-0.039068,4931.279,2.705898,-1.49373,28.82812,-0.745352,9842.979,54.94,3018.05,2.56,15.71,2.16,22.73,-2231.78,17.06,0.51,2.06,103.72,2.98,21523.69,46758.35,86.23,5.56,-26.36,A
4.175447,28.56688,-16.35459,17.20529,3.002821,25.44627,32.23007,22.38107,10.14848,202.1831,8.641861,0.128315,0,4.118739,14.71835,16.82342,5.608115,2.218138,-13.73613,-13.56078,2.996163,7.366932,20.62515,9.118829,0.000021,7.463121,1263.515,0.549318,47.42857,151227.6,15783.44,22,8339.964,49.03905,116581.3,53296.79,123226.1,-106.989,4.349456,-133.4666,53.06667,5.992572,0.77859,0.528906,17.76101,47.8125,525.7369,36,6841803,0.188746,0.255931,4.740267,31.29996,4.737845,31.27712,0.550291,1038.03,1572.917,-0.141275,2862.145,709221800,2.391002,0.000092,2.537775,-0.035423,1.266745,-0.38651,-0.01233,-0.000001,-1.029695,-1.045892,-0.39112,-1.175727,2.03994,1.689219,-1.055341,-0.003649,4.251786,-1.903774,146.4546,-0.004585,21774.88,-8.389505,0.076659,14145.53,1479.168,0.002525,-0.0016,-0.001893,24.75844,11.34245,-0.010403,0.321013,0.487899,0.015844,0.312357,3.281813,49.05241,47.44218,-2.06784,0.214373,-16.5986,4606.034,-0.133953,6655.568,3.218983,-1.853799,51.45833,-0.500533,9037.166,71.83,5159.96,1.89,22.2,1.68,48.66,-2624.38,11.04,0.5,1.29,136.24,4.61,70912.08,188369.66,153.5,3.39,-28.2,A
4.784733,37.50028,-18.68262,18.77143,7.280735,25.62324,28.10648,20.24084,12.81457,251.036,4.615194,3.850264,-12.54423,-3.727668,13.66888,15.43778,8.591031,5.18016,-16.20496,-22.31868,1.363084,5.480899,16.37831,4.864458,0.000109,4.476569,6317.047,0.472003,24.53333,112815.1,31570.15,16,10678.26,-98.08157,127594.5,60627.83,154447.8,975.2604,2.077353,2188.354,19.33333,4.841749,1.770368,0.585668,28.70004,45,772.7136,34.36364,12471100,0.191981,0.22633,1.839171,6.531976,1.909767,6.796467,0.520998,840.9209,1583.333,-0.148729,2254.716,309037500,3.020884,0.001198,2.690479,0.012654,1.380699,-0.264012,-0.019472,-0.000003,-0.29333,-1.066085,-0.316324,-1.499759,2.513829,2.108289,-1.104146,-0.005507,3.364137,-3.684933,591.2332,0.57758,30610.87,-5.502292,-196.2034,11287.64,1304.334,0.010018,-0.003312,0.00512,21.96616,30.12153,0,0.44096,0.595777,0.004389,0.447305,-0.735022,230.3516,248.1256,-0.529427,0.251269,-0.223098,6733.648,-0.032434,5742.412,1.220287,-1.278211,40.70313,-1.148477,5510.2,32.66,1066.77,1.18,19.62,2.32,25.89,1008.49,6.53,0.24,1.79,117.55,5.02,61738.72,114169.63,134,2.89,-12.08,A
5.953246,60.75077,-14.16525,17.35446,0.701978,19.04462,20.52449,13.89241,6.872618,109.4124,9.07752,-9.357717,-10.93647,-2.615964,15.22774,19.37166,21.10302,8.162952,-20.49211,-21.76152,6.703897,5.914426,19.91133,9.920426,-0.000165,4.936913,3713.807,0.529267,34.77778,143147.8,21527.69,9,7572.808,-216.5511,148293.5,95761.59,241929.9,-89.55305,2.644836,-433.2622,38.5,5.369536,0.048472,0.486438,14.04843,55,510.0091,25.84615,5909130,0.219615,0.246108,4.387738,27.2249,4.423219,27.26646,1.005464,1350.794,1182.292,0.5873,2268.434,518296400,4.247471,0.00104,3.644374,0.072115,1.036997,-0.22782,0.03584,-0.000014,0.380437,-1.182069,-0.216377,-1.417396,2.51721,1.982708,-1.14709,-0.026299,5.406685,-0.356431,362.6698,-0.033039,34198.13,-110.0565,-1695.972,2345.271,1078.287,0.007886,-0.004025,-0.000888,18.71247,26.23709,-0.013381,0.45172,0.395613,0.013495,0.333587,-2.269169,157.2719,141.2021,-1.38684,0.174157,-22.5104,5639.711,0.467748,2546.964,2.251796,-2.628697,36.48438,-0.24052,11277.53,30.65,939.35,1.34,41.91,1.61,16.11,-1388.24,10.83,0.35,2.08,76.77,3.66,35186.9,83417.04,127.77,3.18,-22.65,A
4.090451,24.76829,-15.66466,16.72388,5.137016,23.73183,25.97959,18.21401,11.05125,198.7424,5.242333,-7.11791,-11.46415,-2.859093,14.69522,18.53421,10.14205,6.843582,-23.94493,-22.79882,2.755145,5.056482,13.22352,6.139529,0.000029,4.6946,5445.786,0.374465,19.69231,154023.6,50108.6,23,10277.88,41.19753,141434.5,77059.34,190760.6,-166.946,2.168445,-194.9006,32.625,4.953969,1.10242,0.450485,6.414007,30.9375,720.8624,27.375,9827809,0.146446,0.26841,1.588693,5.014492,1.737635,5.615128,0.355648,754.2957,1380.208,-0.192924,2534.816,387001300,2.617955,0.000293,2.433221,-0.000305,1.173864,-0.169414,-0.008859,-0.000001,-0.084519,-1.010671,-0.591001,-1.094864,2.13629,1.650186,-1.136017,0.237626,3.601281,-0.382423,580.4295,0.682694,29769.77,26.40088,12.52818,10588.19,1197.08,-0.001235,-0.003416,-0.014766,17.06217,6.406165,-0.012075,0.377527,0.458069,0.078328,0.35862,1.917884,250.4425,233.7817,-1.146869,0.230627,-7.797845,6704.884,1.148532,4407.295,2.31256,-1.080831,36.32813,-0.579259,9624.216,32.81,1076.43,1.24,32.18,2.57,43.42,-311.11,5.2,0.25,1.73,173.53,3.68,35421.16,85818.42,135.88,4.11,-20.97,A
