@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R12,26,31,32,48,58,63,69,77,78,82,84,85,90,91,92,122,128,129,130,134,150,166,169,173,177,185,205,217,224,229,234,236,268,278,280,282,287,307,342,365,367,371,392,396,397,405,407,411,414,415,420,435,455,459,465,467,473,474,478,481,490,491,519,525,526,541,557,559,561,565,571,576,579,584,601,607,620,636,641,643,652,656,658,673,759,768,770,771,804,813,837,866,912,960,977,983,996,1000,1007,1014,1015,1030,1035,1051,1057,1061,1071,1087,1100,1109,1118,1119,1122,1127,1157,1167,1168,1194,1196,1206,1220,1224,1226,1234,1236,1238,1239,1247,1248,1250,1260,1264,1270,1277,1309'

@attribute pcm_intensity_sma_skewness numeric
@attribute pcm_loudness_sma_linregc1 numeric
@attribute pcm_loudness_sma_skewness numeric
@attribute pcm_loudness_sma_kurtosis numeric
@attribute mfcc_sma[1]_linregerrQ numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_skewness numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[3]_min numeric
@attribute mfcc_sma[3]_amean numeric
@attribute mfcc_sma[3]_linregc2 numeric
@attribute mfcc_sma[3]_linregerrA numeric
@attribute mfcc_sma[3]_quartile1 numeric
@attribute mfcc_sma[3]_quartile2 numeric
@attribute mfcc_sma[3]_quartile3 numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[5]_quartile1 numeric
@attribute mfcc_sma[5]_quartile2 numeric
@attribute mfcc_sma[5]_quartile3 numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_iqr1-2 numeric
@attribute mfcc_sma[7]_quartile1 numeric
@attribute mfcc_sma[7]_iqr1-2 numeric
@attribute mfcc_sma[8]_min numeric
@attribute mfcc_sma[8]_amean numeric
@attribute mfcc_sma[8]_quartile1 numeric
@attribute mfcc_sma[9]_quartile2 numeric
@attribute mfcc_sma[10]_linregc2 numeric
@attribute mfcc_sma[10]_quartile2 numeric
@attribute mfcc_sma[11]_max numeric
@attribute mfcc_sma[11]_amean numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute lspFreq_sma[0]_min numeric
@attribute lspFreq_sma[0]_skewness numeric
@attribute lspFreq_sma[0]_quartile1 numeric
@attribute lspFreq_sma[0]_quartile3 numeric
@attribute lspFreq_sma[1]_min numeric
@attribute lspFreq_sma[2]_range numeric
@attribute lspFreq_sma[3]_iqr1-3 numeric
@attribute lspFreq_sma[5]_maxPos numeric
@attribute lspFreq_sma[5]_amean numeric
@attribute lspFreq_sma[5]_linregerrQ numeric
@attribute lspFreq_sma[6]_skewness numeric
@attribute lspFreq_sma[6]_quartile3 numeric
@attribute lspFreq_sma[6]_iqr1-2 numeric
@attribute lspFreq_sma[7]_amean numeric
@attribute lspFreq_sma[7]_linregc2 numeric
@attribute lspFreq_sma[7]_skewness numeric
@attribute lspFreq_sma[7]_quartile2 numeric
@attribute lspFreq_sma[7]_quartile3 numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_iqr1-2 numeric
@attribute voiceProb_sma_iqr2-3 numeric
@attribute F0_sma_range numeric
@attribute F0_sma_linregerrA numeric
@attribute F0_sma_stddev numeric
@attribute F0_sma_iqr1-2 numeric
@attribute F0_sma_iqr2-3 numeric
@attribute F0env_sma_range numeric
@attribute F0env_sma_amean numeric
@attribute F0env_sma_quartile2 numeric
@attribute F0env_sma_quartile3 numeric
@attribute pcm_loudness_sma_de_amean numeric
@attribute pcm_loudness_sma_de_skewness numeric
@attribute pcm_loudness_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_linregerrA numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[2]_linregc2 numeric
@attribute mfcc_sma_de[2]_linregerrQ numeric
@attribute mfcc_sma_de[2]_quartile1 numeric
@attribute mfcc_sma_de[3]_max numeric
@attribute mfcc_sma_de[3]_amean numeric
@attribute mfcc_sma_de[3]_linregerrA numeric
@attribute mfcc_sma_de[3]_quartile1 numeric
@attribute mfcc_sma_de[4]_skewness numeric
@attribute mfcc_sma_de[4]_iqr2-3 numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_linregerrA numeric
@attribute mfcc_sma_de[6]_quartile1 numeric
@attribute mfcc_sma_de[6]_quartile3 numeric
@attribute mfcc_sma_de[7]_amean numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[7]_skewness numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[12]_iqr2-3 numeric
@attribute lspFreq_sma_de[0]_linregc2 numeric
@attribute lspFreq_sma_de[0]_linregerrQ numeric
@attribute lspFreq_sma_de[0]_stddev numeric
@attribute lspFreq_sma_de[2]_amean numeric
@attribute lspFreq_sma_de[2]_quartile2 numeric
@attribute lspFreq_sma_de[4]_max numeric
@attribute lspFreq_sma_de[5]_stddev numeric
@attribute lspFreq_sma_de[7]_iqr1-3 numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0env_sma_de_linregc2 numeric
@attribute F0env_sma_de_quartile1 numeric
@attribute f0skewx numeric
@attribute f0Varx numeric
@attribute f0Ampskewx numeric
@attribute LHmeanx numeric
@attribute LHRate numeric
@attribute LH2skewx numeric
@attribute LH3Minx numeric
@attribute f0deltaskewx numeric
@attribute f0AmpDeltameanx numeric
@attribute f0AmpDeltakurtx numeric
@attribute LHdeltakurtx numeric
@attribute LH3deltameanx numeric
@attribute StepUskewx numeric
@attribute StepOqmeanx numeric
@attribute StepArmsx numeric
@attribute StepAqmeanx numeric
@attribute StepAVarx numeric
@attribute StepU2meanx numeric
@attribute StepOdeltameanx numeric
@attribute StepAdeltameanx numeric
@attribute StepAdeltarmsx numeric
@attribute f0Delta2Maxx numeric
@attribute f0Delta2Rangex numeric
@attribute f0AmpDelta2Rangex numeric
@attribute LHDelta2skewx numeric
@attribute LH2Delta2Maxx numeric
@attribute LH2Delta2Rangex numeric
@attribute LH3Delta2Maxx numeric
@attribute LH3Delta2Rangex numeric
@attribute LH3Delta2rmsx numeric
@attribute LH3Delta2qmeanx numeric
@attribute StepUDelta2meanx numeric
@attribute StepUDelta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepODelta2skewx numeric
@attribute StepADelta2Maxx numeric
@attribute StepADelta2skewx numeric
@attribute StepU2Delta2meanx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
2.539909,-0.000113,0.356916,2.283794,97.13489,24.16461,-26.94866,0.050596,60.96762,-8.813332,12.27987,13.06757,11.33401,0,8.188381,18.60425,14.246,0,9.203131,19.1011,34.37568,15.57055,-15.70362,12.73681,-69.98415,-22.92969,-34.86327,7.008926,-27.19686,-20.49825,52.43222,0.688186,-0.413765,0.112467,0.444259,0.340071,0.438397,0.378315,0.750308,0.178001,181,1.796269,0.030237,0.732263,2.175561,0.081529,2.405398,2.394655,0.964719,2.319357,2.506543,0.024167,0.042917,0.167464,443.8766,125.8781,137.4077,183.9323,97.81371,382.0827,270.8841,281.5793,300.9949,0.001102,0.237935,3.7063,1.49575,-0.048261,-0.277396,16.88426,-2.038501,13.92266,-0.003664,2.132198,-1.362599,-0.308061,2.144769,-0.032747,3.569711,-2.096741,3.213208,0.044738,14.78166,-0.633486,-0.213338,2.149411,0.001552,0.000619,0.024899,0.000013,0,0.103462,0.029109,0.032865,797.2805,2.014982,-1.520879,-0.22,3018.05,2.56,15.71,2.16,1.65,5,1.78,-2.32,6.55,22.73,-865.52,0.09,0.91,7.57,0.76,30026.84,132.97,0.88,0.34,2.06,33.73,80.91,103.72,2.98,52431.37,92185.08,21523.69,46758.35,86.23,31.94,-34.78,1.39,5.56,2.25,46.05,1.73,-26.36,A
4.711532,-0.000125,0.591742,3.293303,97.2005,23.25466,-31.23844,0.087729,93.29089,-19.01317,21.3808,23.97443,15.68152,6.367506,16.51097,34.80672,0.317186,0,8.420871,17.4444,17.9751,18.31445,-13.05867,11.80028,-75.07642,-25.75449,-40.29769,8.116222,-15.78284,-26.11147,59.33533,5.028316,9.357882,0.073088,-0.00239,0.336027,0.465046,0.247911,0.710258,0.129738,263,1.764799,0.024431,0.893738,2.117024,0.066878,2.364527,2.373523,1.239802,2.314293,2.425484,0.004167,0.049167,0.144043,484.8485,127.4531,148.0108,253.9682,67.16289,461.134,307.9183,303.0449,351.9895,-0.000006,0.500853,5.502038,1.628913,-0.074053,-0.156073,13.48024,-1.888472,19.33085,-0.024097,2.606577,-1.717506,-1.017898,2.510294,-0.31283,3.225725,-2.401203,2.749791,-0.014615,16.85677,-0.391575,-0.086307,2.093555,0.001487,0.000707,0.026591,-0.000081,0,0.117421,0.030287,0.034521,1347.421,1.49956,-1.94234,0.33,5159.96,1.89,22.2,1.68,2.48,33,1.7,-4.15,4.43,48.66,-1262.53,0.39,0.6,5.98,0.54,18514.1,147.48,-1.21,-0.35,1.29,34.73,81.85,136.24,4.61,82712.34,150217.16,70912.08,188369.66,153.5,35.22,-38.17,1.68,3.39,2.05,27.25,1.85,-28.2,A
2.742759,0.000514,0.00789,2.602472,145.5973,5.707027,-32.58822,0.277952,66.96185,0,27.93912,24.02952,13.37631,17.02322,27.49729,39.49901,-6.73372,-22.53064,-5.598522,4.953588,26.11919,13.76905,-5.752716,6.694105,-88.43893,-41.48801,-57.92593,5.069187,-15.18384,-21.25796,44.25335,-0.134761,-1.015186,0.164695,0.284764,0.326999,0.501403,0.371328,0.593652,0.145286,86,1.733275,0.031502,1.343874,2.145939,0.052211,2.43035,2.470778,0.6256,2.399917,2.527433,0.005833,0.074583,0.17163,426.0708,108.5738,120.4608,121.2121,110.8908,407.1554,277.7584,270.1037,313.4886,0.000822,0.246676,3.082355,2.091561,0.006637,-0.417875,12.33872,-1.739711,13.94633,-0.029305,2.858813,-2.2795,-0.21979,2.009667,-0.106885,3.861903,-2.7288,3.248155,-0.04412,21.52562,0.131696,-0.421575,2.216611,0.000538,0.000881,0.029685,0.000592,0,0.118458,0.03672,0.04675,1247.439,2.873637,-1.385258,-0.5,1066.77,1.18,19.62,2.32,0.98,74,1.61,0.25,2.93,25.89,3435.41,-0.52,0.61,6.73,0.72,25017,91.33,3.41,13.63,1.79,28.02,61.39,117.55,5.02,76981.97,146720.92,61738.72,114169.63,134,40.88,-62.57,2.34,2.89,1.95,27.86,1.52,-12.08,A
2.254535,-0.000943,0.185491,2.265431,221.9957,16.83811,-28.75558,-0.055501,49.8815,-8.500907,15.99956,11.31379,12.69497,3.015154,12.12717,29.30508,-12.55478,-19.15146,-3.519806,6.366937,50.13307,20.81094,0,5.089111,-102.1031,-41.5327,-62.48881,15.44314,-2.928824,-3.472552,46.7126,6.742864,3.162178,0.117116,0.547187,0.337649,0.477354,0.300971,0.733584,0.343997,79,1.790984,0.036384,0.888961,2.210778,0.06437,2.449815,2.485139,0.683885,2.386343,2.5774,0.015,0.062292,0.18512,484.8485,126.2891,142.1036,101.3528,140.0863,453.5825,269.4181,253.095,297.344,0.000523,0.205467,3.396313,2.232542,0.144679,-0.213725,20.88108,-2.05057,9.639335,0.064249,2.147198,-1.398335,0.416279,1.575394,0.005419,3.550767,-2.888123,2.585778,-0.025053,18.59993,-0.055146,-0.587713,2.004584,-0.001525,0.001301,0.036094,0.001581,0,0.138714,0.048364,0.043227,1227.259,2.185937,0,-0.19,939.35,1.34,41.91,1.61,1.47,1,1.63,-0.02,5.15,16.11,647.21,-0.38,0.56,9.82,0.93,45420.79,120.91,-0.2,0.17,2.08,26.35,53.01,76.77,3.66,59255.21,94127.07,35186.9,83417.04,127.77,37.3,-44.17,1.74,3.18,1.86,38.6,1.5,-22.65,A
2.307523,-0.000499,0.048527,2.332666,85.89678,7.930341,-30.40358,0.018921,61.41809,-24.47415,24.44307,34.40192,13.42615,12.89776,25.26602,37.93305,-8.556505,-21.71767,-5.585059,6.943279,55.58345,19.83374,-0.514563,7.968932,-85.12759,-43.74401,-57.18732,7.524543,-20.21804,-11.48878,42.86903,0.052666,3.221365,0.123116,0.440136,0.280875,0.442054,0.397085,0.571171,0.109137,374,1.770347,0.021892,1.557657,2.136762,0.05389,2.388092,2.286014,1.047441,2.345581,2.468527,0.0225,0.060208,0.176398,396.2029,94.18825,114.6832,214.9377,31.69774,332.3855,253.5975,249.1728,270.429,-0.000024,0.131385,3.467643,1.746516,0.002589,-0.14566,11.74953,-1.671289,12.15672,-0.017621,2.409207,-1.744822,-0.083006,1.959446,-0.284556,3.145191,-2.245105,2.554821,0.032847,15.10566,-0.386171,0.013552,2.259766,0.001343,0.000852,0.029206,0.000027,0,0.137773,0.027433,0.037742,825.669,1.459856,-1.821999,-1.11,1076.43,1.24,32.18,2.57,1.13,82,1.73,-3.3,5.53,43.42,1356.55,-0.33,0.97,7.1,0.42,31062.94,109.42,3.4,1.74,1.73,21.39,62,173.53,3.68,47993.61,169991.2,35421.16,85818.42,135.88,1,-67.16,2.53,4.11,1.96,38.98,1.91,-20.97,A
3.593872,-0.001306,0.957357,2.983656,192.3159,19.92956,-21.517,-0.59468,59.34677,-17.2694,9.656213,7.044669,13.23032,0,0,21.34252,25.97552,0,0,28.51323,20.06038,24.92511,0,0,-96.22633,-20.35249,-36.87495,0,-14.09245,-0.491675,56.46803,5.836763,3.884263,0.223303,1.246208,0.349084,0.515297,0.463915,0.675582,0.191632,126,1.937486,0.023459,-0.076101,2.443413,0.098705,2.485087,2.423376,0.217669,2.357799,2.792516,0.025833,0.117917,0.227872,484.8485,130.8807,151.5393,0,228.9403,453.9827,377.2443,419.8876,445.115,0.000538,0.085469,6.02258,1.119546,-0.002277,-0.068753,12.73076,-0.415309,12.90939,0.036755,1.979141,-0.669249,-0.172494,0.990857,-0.139606,2.367041,-0.837758,1.139989,-0.024946,12.39707,-0.231583,0.025797,0.697793,-0.001828,0.000614,0.024792,-0.000635,0,0.07076,0.022745,0.013426,1511.999,3.211024,-0.629439,0.87,7785.29,1.66,2.67,0.77,1.5,885,1.24,-3.35,0.64,14.43,402.22,-0.28,0.4,14.28,2.25,69567.96,306.9,-0.82,-1.22,2.68,22.94,72.54,71.64,2.97,31401.57,88345.08,59065.45,166518.39,206.94,1,-15.74,0.63,3.17,1.49,46.07,1.18,-60.22,A
3.959323,-0.000419,0.883585,3.261828,78.76193,3.221699,-38.89666,0.062552,71.41806,-27.66167,16.4123,20.93729,12.64892,2.725103,15.4993,27.81373,16.43237,3.107326,17.77029,28.87344,53.80009,17.28756,0,10.49878,-77.16453,-21.74066,-35.49487,7.963955,-15.08921,-13.00018,54.99788,4.738876,11.00132,0.227474,-0.037719,0.436051,0.606321,0.480143,0.634856,0.184375,236,1.787449,0.026265,0.854993,2.137788,0.076983,2.375333,2.295829,1.064229,2.31941,2.460395,0.085,0.056667,0.154663,484.8485,156.1183,174.833,0,291.2913,473.3541,398.6288,407.7227,429.5568,0.000587,0.269103,4.023171,1.753318,-0.006899,-0.140788,27.76069,-3.321468,9.312671,0.026605,2.632408,-2.112405,-0.70638,2.414285,-0.198016,4.526463,-3.227912,3.675955,0.070584,21.52932,0.202994,0.093441,2.042302,0.000691,0.000781,0.027947,-0.00001,0,0.096641,0.035188,0.044665,2160.201,3.407248,-0.328326,-0.99,7165.63,0.41,3,0.81,1.29,1544,0.92,0.91,-1.58,17.88,-5652.68,-0.15,0.23,13.07,2.26,86327.4,192,1.21,-14.44,2.42,39.68,95.48,109.7,1.89,36261.28,89382.89,30970.05,107582.9,208.67,66.61,-10.92,0.73,2.12,1.17,35.88,0.87,-40.29,A
3.403854,-0.000104,0.885581,3.21812,99.36406,0,-36.02595,0.122654,68.1031,-25.87409,11.87508,6.722542,12.01867,0,9.91579,20.48431,11.92049,0,19.82009,36.58538,19.69489,23.97272,0.11974,14.60991,-93.55491,-19.18772,-33.78493,13.74441,-12.19428,-8.695052,65.42074,7.264692,7.523965,0.266176,0.130497,0.40598,0.572812,0.440358,0.688045,0.192347,74,1.841145,0.016096,1.095527,2.140377,0.05012,2.352262,2.400094,1.406903,2.296559,2.376383,0.035,0.040833,0.153708,466.2422,152.5743,165.9067,231.884,122.3833,460.9987,365.1789,367.3435,398.9697,0.000232,0.51376,4.885624,1.476899,0.015532,-0.20775,17.61837,-2.296685,12.96993,-0.005506,2.677465,-1.890265,-0.213333,2.302559,-0.371269,3.761772,-2.691507,2.957987,0.009719,17.7998,-0.144799,-0.175577,1.81456,-0.000077,0.000655,0.025594,-0.000121,0,0.079974,0.025721,0.034402,2345.522,2.885763,-1.551502,0.5,8644.19,1.16,1.51,0.7,1.8,1716,1.15,-0.38,-0.06,37.04,-1756.34,-0.2,0.6,9.05,1.24,40064.45,194.97,-1.73,-8.36,2.11,39.06,115.32,53.2,2.72,31425.36,70931.43,47010.93,115334.38,172.91,61.5,-7.63,0.36,2.48,1.44,36.59,1.14,-37.72,A
3.108124,-0.000243,0.561117,2.430312,71.33139,29.41357,-35.71799,0.122225,63.95572,-31.78309,13.85306,19.6276,11.81228,2.492443,13.40911,24.19241,19.85325,4.376251,16.50348,28.72131,23.75233,16.51712,-0.2435,11.86397,-84.77609,-22.43261,-35.62109,12.67622,-24.63227,-17.99047,75.21346,12.36688,21.7706,0.136836,-0.637868,0.481095,0.626867,0.348925,0.783368,0.232945,904,1.847121,0.029807,0.923212,2.15801,0.074547,2.343168,2.227211,1.721271,2.291473,2.374076,0.000833,0.064167,0.147592,482.4718,172.5118,184.7431,219.9546,180.0453,466.8952,389.2946,397.6911,424.2911,0.000275,0.130029,4.051789,1.319813,-0.018365,-0.134515,20.30533,-2.176396,11.20765,-0.007102,2.226004,-1.659875,0.067453,1.917801,0.172934,3.83058,-3.052357,2.973392,-0.009117,17.2773,-0.386966,0.111957,1.921023,0.000087,0.000802,0.02832,-0.0004,0.000027,0.126582,0.029364,0.031469,2100.68,1.368309,-1.063613,-0.31,2686.27,2.76,4.19,0.44,1.9,1,1.27,-0.16,1.52,35.84,4255.64,0.03,0.31,8.91,1.56,27720.24,226.72,2.21,4.61,2.02,35.65,102.3,68.78,2.34,33575.27,71234.15,42894.5,108340.97,161.39,1,-11.34,0.52,2.4,1.71,39.75,1.26,-36.34,A
4.374247,0.000737,1.081025,3.794912,185.7945,23.52876,-19.0132,-0.73308,70.80987,-17.90538,18.71329,21.63888,15.15997,2.171797,15.36059,31.75504,15.48649,0,14.04494,27.44127,18.39427,18.05824,0,9.335278,-101.5168,-24.40332,-37.77411,8.371665,-11.01685,-11.03375,70.79932,9.912784,12.05123,0.167973,0.41176,0.349084,0.563257,0.368818,1.020789,0.140876,804,1.864011,0.019919,0.804635,2.189761,0.058286,2.357104,2.33074,1.439839,2.288328,2.380711,0.025833,0.102708,0.159908,457.2673,120.4089,134.1975,140.1291,101.1163,430.1039,280.8739,269.8179,326.9333,0.001939,0.028665,5.108779,1.783703,-0.072941,0.0973,10.71803,-1.893478,9.852386,-0.017781,2.709153,-1.915414,-0.568284,2.44466,-0.673057,3.943379,-3.005453,3.191851,-0.020154,17.61726,-0.493489,-0.032609,2.120906,-0.000147,0.001083,0.032909,-0.000335,0,0.105438,0.025853,0.025299,1260.744,0.968133,-0.475919,1.72,4797.51,1.59,23.14,0.72,1.81,28,1.19,-0.25,1.8,32.35,-462.07,-0.51,0.35,4.46,0.34,12621.77,100.07,0.98,2.61,0.85,29.14,98.58,40.02,2.15,12974.38,44231.76,24681.84,119215.74,133.53,1,-22.25,0.84,1.99,1.45,20.63,1.41,-19.26,A
3.995922,-0.000337,0.944176,3.096472,83.45465,27.59115,-30.18529,-0.148619,64.1184,-27.49464,12.42726,8.126387,12.66348,0,11.0467,22.44106,23.56166,3.869329,20.41041,32.47499,29.06724,16.21794,7.383872,14.04045,-97.816,-24.18461,-39.95024,18.50302,-0.189972,-9.622882,76.73476,13.85404,24.69094,0.190712,0.236186,0.37782,0.568024,0.339466,0.783182,0.196594,413,1.874833,0.01855,0.94542,2.1693,0.067885,2.323786,2.321355,1.923027,2.282505,2.346591,0.010833,0.074167,0.149249,482.4718,151.6997,168.8295,217.6871,130.139,431.843,391.0717,396.3044,433.3729,0.000353,-0.115576,4.319156,1.400924,0.002603,-0.101301,24.11058,-2.457518,10.43038,-0.04657,2.596182,-1.913227,-0.408935,2.491954,-0.224122,4.138725,-3.34974,3.572205,0.005642,21.77728,-0.306058,-0.013875,2.17956,0.000999,0.000899,0.02999,0.000116,0,0.095721,0.028526,0.032787,2562.56,2.201976,-1.922119,0.22,9645.03,1.34,11.21,1.44,1.67,90,1.24,-0.61,2.62,30.5,-248.13,0.32,0.53,11.71,1.83,56224.28,180.22,-0.39,-5,2.48,32.55,114.08,61.94,2.36,53002.16,144451.48,22863.45,62067.17,109.04,48.63,-7.15,0.39,2.28,1.42,43.38,1.2,-33.85,A
4.708187,0.000858,0.58644,3.185968,110.744,1.805399,-39.41163,0.244087,66.22354,-32.23796,10.95279,29.73064,15.31572,-5.799923,9.948225,28.02467,11.16316,4.822463,17.30537,28.62411,48.09331,14.82589,-5.285835,10.88899,-98.52017,-37.47829,-51.26056,12.67559,-28.55088,-19.00032,53.81789,12.05649,12.40492,0.170417,0.390803,0.422135,0.575072,0.373293,0.791776,0.199665,222,1.813845,0.022473,0.074788,2.144111,0.065382,2.310084,2.284652,1.810307,2.274284,2.351841,0.05,0.07,0.148275,482.4718,144.4915,166.466,221.2212,124.0675,438.8603,356.9043,354.0655,407.3297,0.001086,0.250283,3.604614,1.495231,0.019926,-0.043728,11.3747,-1.577771,11.62206,0.024449,2.637631,-1.874151,-0.337745,2.243901,-0.372674,3.86508,-3.315304,2.893059,0.095407,17.86885,-0.527463,0.180437,2.166553,0.000804,0.000886,0.029771,0.000245,0,0.088342,0.02979,0.02738,1685.562,2.150059,-1.479933,-0.23,5578.62,1.63,8.43,1.12,1.88,149,1.44,-0.81,6.29,59.33,-349.48,0.22,0.41,9.79,1.58,36544.64,182.7,-1.21,1.34,1.92,35.57,95.09,66.31,3.46,30994.97,89151.83,48934.19,80770.33,108.86,1,-16.63,0.69,2.48,1.78,47.83,1.56,-34.92,A
3.608888,0.000801,0.406446,2.701573,289.287,3.655673,-35.56237,0.209718,67.56278,-10.03229,24.33207,21.4477,12.82197,13.23599,23.45833,35.06938,-1.865106,-1.618229,5.689233,19.80872,20.63311,12.40857,-8.91463,8.91463,-63.25461,-20.71791,-30.84901,7.397842,-12.47245,-7.772141,33.09235,1.591133,1.732892,0.187072,0.215755,0.349084,0.566373,0.383084,0.900502,0.287166,83,1.726827,0.031432,1.009315,2.110309,0.085004,2.42325,2.525147,0.698585,2.39964,2.510278,0.013333,0.076042,0.204636,452.9505,80.407,95.19226,0,151.0033,416.3578,203.5045,183.1241,211.0258,0.000595,0.413574,3.854502,2.138389,0.0234,-0.243591,11.84617,-1.633021,10.55312,-0.020615,2.327532,-1.724167,-0.41607,2.042188,0.088015,2.834647,-2.304488,2.324582,-0.014405,12.84003,-0.234128,-0.185983,1.944268,-0.000184,0.000978,0.03127,0.000578,0,0.132884,0.031678,0.040763,599.1593,1.439554,-0.007192,-0.15,1228.09,1.81,12.2,0.82,0.83,70,1.76,-1.24,3.17,70.21,-274.69,-0.44,0.91,7.27,1.07,23317,250.93,-0.42,1.69,1.66,35.34,74.28,81.21,4.27,28046.8,68733.48,56091.89,125465.08,244.96,69.61,-52.88,2.11,2.97,2.1,40.51,1.83,-48.55,A
3.234685,0.000275,0.740141,3.397876,52.83103,5.893065,-23.29598,0.150938,15.4672,-39.45403,-12.31153,-18.52993,8.016859,-19.49438,-12.16066,-4.784318,-7.189039,-15.82973,-6.892955,1.962557,43.38524,7.61189,-11.34165,8.025753,-46.65569,-8.175576,-14.07311,-7.516705,-12.53601,-6.296309,27.57125,-6.040131,-0.969624,0.240724,0.146201,0.389776,0.470748,0.385617,0.472608,0.092885,98,1.977273,0.031259,-0.591197,2.481292,0.114266,2.73892,2.694737,-0.089561,2.742441,2.792668,0.059167,0.0275,0.238095,468.3473,150.6169,166.2177,218.8208,127.4772,446.8258,317.9898,340.6865,357.8295,0.000111,-0.080377,3.338241,1.21473,0.007754,0.042812,3.95907,-1.153322,8.513674,0.01053,1.693112,-1.306391,-0.686105,1.609292,0.355871,2.037534,-1.616604,1.551747,-0.018784,8.542974,-0.355154,-0.099577,1.91303,-0.000097,0.000241,0.015516,-0.000194,-0.001223,0.116247,0.038472,0.019844,1131.721,2.681026,-1.253352,1.27,4690.01,3.89,7.24,3.26,2.32,494,1.8,0.04,9.59,34.87,-698.4,0.69,0.94,7.66,1.67,19858.89,70.9,-1.9,-3.04,1.3,35.34,79.98,68.76,4.18,28390.97,81000.03,32549.07,90101.46,88.34,1,-15.07,0.59,3.23,2.46,14.41,2.67,-14.92,H
3.521715,-0.000034,0.907583,3.977601,37.56846,10.71037,-26.96609,0.551912,20.98477,-34.64572,-7.466145,-16.96728,8.525452,-16.32001,-6.853311,1.325771,5.586076,-8.030815,0.190847,9.489032,43.29971,6.085407,-7.053808,9.355635,-35.33488,-3.441251,-10.18875,-5.740044,-12.46478,-8.718097,21.40345,-6.686588,-3.573957,0.261373,-0.311036,0.378966,0.44233,0.423343,0.495301,0.069749,342,1.879822,0.02129,-0.174198,2.39423,0.152172,2.729918,2.702046,-0.272218,2.725121,2.790591,0.043333,0.021667,0.223983,380.9759,130.5553,138.6057,213.2542,77.65488,332.2822,278.4563,284.4986,298.7402,-0.000595,0.121674,4.154568,1.011795,0.030526,-0.055612,5.700205,-1.217495,5.88798,-0.004511,1.395931,-1.133093,-0.16988,1.583794,0.188398,2.032931,-1.518492,1.703937,0.013941,6.263786,-0.083545,0.142237,1.350594,0.000091,0.000115,0.010704,-0.000019,-0.001173,0.127432,0.031062,0.020971,720.1946,1.681519,-1.048676,0.44,3919.24,3.08,6.05,3.29,1.47,249,1.95,0.41,22.24,77.76,-117.86,0.76,0.91,9.4,2.11,26428.75,82.58,0.32,-1.87,1.33,25.83,61.07,45.49,4.82,23536,55845.77,13286.64,41773.3,39.49,12.31,-12.58,0.47,5.02,3.62,9.82,3.54,-16.96,H
2.556604,0.00008,0.918499,3.440155,68.0778,11.80684,-21.08302,-0.029848,15.20342,-34.8884,-9.005041,-5.904162,9.591235,-17.47026,-8.822836,-0.987091,-7.207905,-15.10497,-7.164414,0.628036,39.90803,7.635116,-13.71278,8.45969,-34.16227,0.884675,-6.88113,-4.308105,-12.96912,-8.478285,19.71924,-7.381523,-4.337394,0.268586,0.749361,0.369841,0.443028,0.393217,0.573568,0.130538,326,1.920579,0.065345,-0.355949,2.49589,0.229564,2.770653,2.748003,-0.461686,2.7814,2.844869,0.0425,0.0325,0.183614,376.6619,122.1156,132.9614,235.5868,55.32233,370.9851,279.1643,269.4672,313.8962,0.000566,0.213668,4.101027,1.496652,0.023756,0.109055,12.996,-1.90073,7.650702,0.04797,1.923146,-1.377619,-0.528398,1.887448,0.014884,2.424497,-1.91031,1.932958,0.042177,8.476645,-0.165361,0.014145,1.557765,-0.000215,0.000285,0.016881,-0.000025,-0.000644,0.166634,0.051028,0.021755,1204.731,2.071257,-0.638902,0.35,3650.47,2.44,7.09,2.73,1.14,347,1.61,-0.61,9.51,90.24,-2.62,0.3,1.39,8.66,1.72,27485.28,97.35,-1.74,-3.12,1.92,29.21,69.65,28.01,5.01,22823.86,64597.43,8881.62,20587.42,38.92,1,-16.24,0.6,4.15,3.47,43.03,2.98,-20.66,H
