@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R8,21,26,27,31,36,44,53,54,56,59,63,68,91,102,119,120,122,124,125,128,141,216,224,254,300,334,335,337,339,341,342,347,358,367,376,377,381,396,414,415,420,433,434,441,451,455,465,466,469,474,489,490,492,494,498,519,536,540,560,561,562,567,579,598,600,606,614,617,624,625,640,646,654,663,675,679,681,693,694,695,738,744,751,752,755,760,764,767,779,786,788,789,793,795,797,807,815,836,837,852,858,862,865,873,906,919,921,926,931,935,941,942,948,950,959,961,964,975,995,997,1000,1004,1006,1015,1016,1047,1051,1052,1060,1098,1107,1109,1113,1117,1137,1138,1139,1170,1188,1198,1200,1204,1208,1210,1230,1238,1239,1248,1250,1251,1260,1280,1309'

@attribute pcm_intensity_sma_linregc2 numeric
@attribute pcm_loudness_sma_min numeric
@attribute pcm_loudness_sma_linregc1 numeric
@attribute pcm_loudness_sma_linregc2 numeric
@attribute pcm_loudness_sma_skewness numeric
@attribute pcm_loudness_sma_iqr1-2 numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_quartile2 numeric
@attribute mfcc_sma[1]_quartile3 numeric
@attribute mfcc_sma[1]_iqr2-3 numeric
@attribute mfcc_sma[2]_min numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_stddev numeric
@attribute mfcc_sma[3]_quartile2 numeric
@attribute mfcc_sma[4]_linregc1 numeric
@attribute mfcc_sma[5]_minPos numeric
@attribute mfcc_sma[5]_amean numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[5]_linregerrQ numeric
@attribute mfcc_sma[5]_stddev numeric
@attribute mfcc_sma[5]_quartile1 numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[10]_linregc1 numeric
@attribute mfcc_sma[10]_quartile2 numeric
@attribute mfcc_sma[12]_linregc1 numeric
@attribute lspFreq_sma[1]_quartile2 numeric
@attribute lspFreq_sma[3]_stddev numeric
@attribute lspFreq_sma[3]_skewness numeric
@attribute lspFreq_sma[3]_quartile1 numeric
@attribute lspFreq_sma[3]_quartile3 numeric
@attribute lspFreq_sma[3]_iqr2-3 numeric
@attribute lspFreq_sma[3]_iqr1-3 numeric
@attribute lspFreq_sma[4]_minPos numeric
@attribute lspFreq_sma[4]_quartile3 numeric
@attribute lspFreq_sma[5]_amean numeric
@attribute lspFreq_sma[5]_quartile2 numeric
@attribute lspFreq_sma[5]_quartile3 numeric
@attribute lspFreq_sma[6]_max numeric
@attribute lspFreq_sma[6]_quartile3 numeric
@attribute lspFreq_sma[7]_quartile2 numeric
@attribute lspFreq_sma[7]_quartile3 numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_quartile2 numeric
@attribute pcm_zcr_sma_quartile3 numeric
@attribute voiceProb_sma_maxPos numeric
@attribute voiceProb_sma_quartile1 numeric
@attribute voiceProb_sma_iqr2-3 numeric
@attribute F0_sma_linregerrA numeric
@attribute F0_sma_linregerrQ numeric
@attribute F0_sma_kurtosis numeric
@attribute F0_sma_iqr2-3 numeric
@attribute F0env_sma_quartile1 numeric
@attribute F0env_sma_quartile2 numeric
@attribute F0env_sma_iqr1-2 numeric
@attribute F0env_sma_iqr1-3 numeric
@attribute pcm_intensity_sma_de_maxPos numeric
@attribute pcm_loudness_sma_de_amean numeric
@attribute mfcc_sma_de[1]_maxPos numeric
@attribute mfcc_sma_de[1]_linregc2 numeric
@attribute mfcc_sma_de[2]_linregerrA numeric
@attribute mfcc_sma_de[2]_linregerrQ numeric
@attribute mfcc_sma_de[2]_stddev numeric
@attribute mfcc_sma_de[2]_quartile3 numeric
@attribute mfcc_sma_de[3]_linregerrA numeric
@attribute mfcc_sma_de[4]_linregerrA numeric
@attribute mfcc_sma_de[4]_stddev numeric
@attribute mfcc_sma_de[4]_iqr1-2 numeric
@attribute mfcc_sma_de[5]_amean numeric
@attribute mfcc_sma_de[5]_linregerrA numeric
@attribute mfcc_sma_de[5]_quartile3 numeric
@attribute mfcc_sma_de[5]_iqr1-2 numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[6]_iqr1-3 numeric
@attribute mfcc_sma_de[7]_linregc2 numeric
@attribute mfcc_sma_de[7]_iqr1-2 numeric
@attribute mfcc_sma_de[8]_linregerrQ numeric
@attribute mfcc_sma_de[8]_quartile1 numeric
@attribute mfcc_sma_de[8]_quartile3 numeric
@attribute mfcc_sma_de[9]_linregerrA numeric
@attribute mfcc_sma_de[9]_linregerrQ numeric
@attribute mfcc_sma_de[9]_stddev numeric
@attribute mfcc_sma_de[11]_quartile3 numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute mfcc_sma_de[12]_stddev numeric
@attribute mfcc_sma_de[12]_quartile1 numeric
@attribute mfcc_sma_de[12]_iqr1-3 numeric
@attribute lspFreq_sma_de[0]_maxPos numeric
@attribute lspFreq_sma_de[0]_linregc1 numeric
@attribute lspFreq_sma_de[0]_iqr1-3 numeric
@attribute lspFreq_sma_de[1]_linregc1 numeric
@attribute lspFreq_sma_de[1]_linregerrA numeric
@attribute lspFreq_sma_de[1]_linregerrQ numeric
@attribute lspFreq_sma_de[1]_quartile1 numeric
@attribute lspFreq_sma_de[1]_quartile3 numeric
@attribute lspFreq_sma_de[1]_iqr2-3 numeric
@attribute lspFreq_sma_de[2]_linregerrA numeric
@attribute lspFreq_sma_de[2]_iqr1-2 numeric
@attribute lspFreq_sma_de[3]_iqr1-3 numeric
@attribute lspFreq_sma_de[4]_max numeric
@attribute lspFreq_sma_de[4]_quartile3 numeric
@attribute lspFreq_sma_de[5]_range numeric
@attribute lspFreq_sma_de[5]_linregc1 numeric
@attribute lspFreq_sma_de[5]_linregerrQ numeric
@attribute lspFreq_sma_de[5]_iqr2-3 numeric
@attribute lspFreq_sma_de[7]_kurtosis numeric
@attribute pcm_zcr_sma_de_linregc1 numeric
@attribute pcm_zcr_sma_de_linregerrA numeric
@attribute pcm_zcr_sma_de_quartile1 numeric
@attribute pcm_zcr_sma_de_iqr1-3 numeric
@attribute voiceProb_sma_de_maxPos numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_stddev numeric
@attribute voiceProb_sma_de_iqr1-2 numeric
@attribute voiceProb_sma_de_iqr1-3 numeric
@attribute F0_sma_de_linregerrA numeric
@attribute F0_sma_de_stddev numeric
@attribute F0_sma_de_quartile1 numeric
@attribute F0env_sma_de_amean numeric
@attribute f0SDev numeric
@attribute f0kurtx numeric
@attribute f0Varx numeric
@attribute f0Ampmeanx numeric
@attribute f0Ampqmeanx numeric
@attribute LHRate numeric
@attribute LHRate2 numeric
@attribute f0deltameanx numeric
@attribute f0deltaskewx numeric
@attribute f0deltakurtx numeric
@attribute f0AmpDeltaskewx numeric
@attribute StepUrmsx numeric
@attribute StepOmeanx numeric
@attribute StepOqmeanx numeric
@attribute StepOSDev numeric
@attribute StepAmeanx numeric
@attribute StepImeanx numeric
@attribute StepIrmsx numeric
@attribute StepIqmeanx numeric
@attribute StepAdeltaskewx numeric
@attribute StepIdeltarmsx numeric
@attribute f0Delta2rmsx numeric
@attribute f0Delta2SDev numeric
@attribute f0AmpDelta2Maxx numeric
@attribute f0AmpDelta2rmsx numeric
@attribute f0AmpDelta2skewx numeric
@attribute LH2Delta2skewx numeric
@attribute LH3Delta2rmsx numeric
@attribute LH3Delta2qmeanx numeric
@attribute StepUDelta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepUDelta2kurtx numeric
@attribute StepODelta2skewx numeric
@attribute StepU2Delta2skewx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
0.000004,0.012037,0.001728,0.945917,0.982436,0.68887,-26.82234,-26.36706,-18.11521,8.251842,-67.45574,-23.75943,24.10485,2.563356,0.050751,70,1.120374,-11.18292,464.4043,22.70099,-11.98641,-19.44197,0.016245,-3.823664,0.033572,0.760603,0.148413,0.533378,1.245999,1.455423,0.118233,0.209423,128,1.760427,1.868942,1.827112,1.955874,2.624745,2.361296,2.542431,2.642706,0.014167,0.213333,0.274792,54,0.38553,0.151954,136.7267,23606.01,1.527309,135.0207,241.2284,294.3607,53.13237,129.0804,173,0.000407,162,0.118911,3.786173,23.26007,4.824695,3.010441,2.23811,3.615676,4.867445,2.698461,0.083639,4.288816,3.863121,3.649052,4.559161,6.620436,-0.657662,2.387462,16.4265,-2.79028,2.653724,3.445653,19.86913,4.464053,2.732536,30.70081,19.0553,4.367266,-2.242433,5.361752,150,0.00005,0.041723,0.000031,0.026093,0.001241,-0.020208,0.016723,0.018153,0.024487,0.019311,0.042976,0.117088,0.016221,0.285159,0.000035,0.001701,0.012974,2.926485,0.000013,0.021172,-0.014896,0.028563,111,0.003143,0.056163,0.026729,0.052115,21.95136,36.21122,-7.802295,0.851908,49.58,0.37,2458.27,141.88,1,1.14,0.17,-0.91,1.35,-1.21,1.46,6.03,143.22,0.74,175.06,243.24,411.68,18.33,2.48,1.75,4.47,0.21,12750.1,33.05,0.22,1.3,1.25,585.31,1,1.29,2.32,2.61,1.51,1.16,A
0.000004,0.021085,-0.000952,0.820022,1.067593,0.400303,-25.27827,-26.07162,-20.26568,5.805943,-57.58676,-22.11198,20.59293,4.651323,-0.070927,43,-2.763082,-8.258925,462.569,21.74293,-18.26591,-15.39874,0.103289,0.881609,-0.112361,0.817868,0.116676,0.77921,1.307379,1.451553,0.096955,0.144174,61,1.726142,1.872001,1.843606,1.931947,2.600866,2.326051,2.538819,2.690505,0.036667,0.204167,0.259167,59,0.559473,0.120015,115.3395,19081.34,2.031063,80.14395,294.1961,345.9974,51.80124,104.3147,66,0.000147,107,-0.199276,3.822378,25.32275,5.046345,2.953609,2.166216,3.621383,4.933683,2.804983,0.035395,3.344683,1.880072,2.395418,4.739104,5.323366,0.004505,3.432819,11.72907,-2.113634,2.372202,3.301152,18.15239,4.264051,2.592017,23.20889,14.16437,3.771216,-2.663562,4.333843,64,0.000003,0.029732,-0.000019,0.021949,0.00093,-0.015926,0.014898,0.017242,0.021298,0.013936,0.034648,0.107589,0.011614,0.300648,0.000047,0.001763,0.017117,3.195859,-0.000033,0.019624,-0.014604,0.026771,119,0.003068,0.055435,0.027963,0.0616,28.79771,44.07256,-6.791467,0.923243,64.39,-1.63,4145.61,53.65,0.47,1.96,0.04,-1.62,1.33,-1.35,1.52,1.75,126.17,0.55,100.65,137.09,267.78,9.69,2.05,1.79,3.25,0.29,10539.88,32.52,0.12,1.42,1.25,125.63,19.03,0.43,2.97,6.94,1.63,1.36,A
-0.000003,0.023742,0.002661,0.386959,1.898049,0.280067,-27.38499,-27.75383,-17.81134,9.942492,-64.3821,-20.70717,20.04564,-0.416112,-0.109227,175,-5.157062,-2.366856,460.6278,21.5231,-21.89967,-11.4126,0.060188,4.887792,0.066255,0.776941,0.148656,0.751758,1.250862,1.459871,0.130381,0.209009,137,1.780923,1.916697,1.848671,2.043535,2.668517,2.418476,2.596656,2.684103,0.006667,0.214167,0.296667,210,0.419365,0.160944,128.1022,21400.04,1.739276,123.1019,281.0707,338.3451,57.27435,104.109,211,0.000224,96,-0.29273,3.287383,18.64763,4.326729,2.572082,2.411587,3.297302,4.302326,2.580196,-0.015753,3.520663,2.328148,2.601441,2.99586,5.476927,0.028649,2.543241,19.42687,-2.586983,2.852254,2.789672,13.22943,3.638973,3.197456,26.88276,18.19798,4.267457,-2.656165,5.286073,88,-0.000022,0.038351,-0.000024,0.026295,0.001474,-0.020845,0.016463,0.017491,0.026111,0.019168,0.037643,0.115667,0.016458,0.298222,0.000008,0.001901,0.017807,3.249419,-0.000033,0.028596,-0.018833,0.0355,30,0.004011,0.063349,0.030209,0.055718,28.64017,40.54493,-17.5321,0.607864,70.68,-1.37,4995.82,83.64,0.69,1.15,1.3,1.83,0.96,-2.38,1.05,2.81,37.18,0.21,47.94,54.41,81.82,4.64,0.34,1.31,2.3,0.25,8304.57,22.6,0.16,1.07,1.18,264.06,1,0.65,1.96,1.01,1.76,1.01,A
0.000012,0.043326,-0.002381,1.20513,1.048371,0.424415,-22.6201,-23.42288,-14.83726,8.585614,-62.43182,-24.20006,22.96774,0.342073,-0.089708,92,-0.869087,-3.001395,427.4618,20.71216,-16.64671,-8.624232,0.097583,-0.877301,0.007522,0.666539,0.133805,0.732156,1.232136,1.42654,0.117659,0.194404,36,1.738655,1.849089,1.80977,1.913842,2.543628,2.363839,2.555084,2.65162,0.035,0.205,0.241667,125,0.623074,0.083084,92.47598,13558.71,2.711054,66.67699,245.6504,316.263,70.61258,100.4504,50,-0.000147,102,0.077913,3.431152,23.49899,4.850772,2.329886,2.26495,3.799561,4.769395,3.614223,-0.112025,3.142415,1.959279,2.880149,3.531384,5.037158,0.205334,2.488756,16.58462,-2.724641,2.227278,3.79664,24.04735,4.909026,2.368051,31.98008,18.13324,4.258389,-2.113688,4.658824,67,0.000019,0.029101,-0.000005,0.024074,0.00097,-0.019131,0.019429,0.019273,0.022663,0.015434,0.035821,0.099713,0.017308,0.272902,0.000024,0.001829,0.019323,4.104033,0.000002,0.022946,-0.017667,0.031583,101,0.003128,0.056354,0.03243,0.059879,24.8548,36.44096,-14.82049,0.984875,71.08,1.59,5052.13,97.67,0.79,1.14,0.34,-3.5,1.36,-1.08,1.53,3.26,126.35,0.65,146.52,133.02,259.46,11.83,1.24,2.04,4.24,0.23,19419.12,20.55,0.13,2.18,1.69,181.23,1,0.67,2.03,1.33,2.14,1.61,A
0.000002,0.030029,0.001564,0.93587,1.023158,0.644398,-23.84694,-22.1798,-13.64711,8.532687,-63.15856,-15.68917,21.40434,1.984557,-0.040188,260,-12.77386,-7.324097,263.6833,16.54198,-23.95665,-22.52682,0.018483,-4.628523,0.028338,0.732308,0.150732,0.661279,1.237351,1.446671,0.140941,0.209321,16,1.774795,1.911986,1.864699,2.028586,2.598655,2.425744,2.613161,2.672152,0,0.171667,0.2425,273,0.456294,0.13336,123.0104,20334.66,1.775823,82.73056,249.0456,306.0627,57.01712,122.7146,305,0.000157,31,0.052008,4.233252,29.67189,5.447261,3.113651,2.509636,3.25303,4.090391,2.771538,0.016014,3.254081,2.910189,2.620118,3.164074,6.271932,-0.33832,2.720839,19.78472,-2.932041,2.897206,3.486648,18.90253,4.348165,2.872849,35.40914,20.54198,4.532876,-2.769046,4.930571,187,0.000019,0.049819,0.000007,0.031999,0.001803,-0.026172,0.019883,0.023639,0.02653,0.017355,0.038425,0.122504,0.017678,0.254669,-0.000002,0.001871,0.02158,3.950795,0.000002,0.027507,-0.018083,0.034667,56,0.003902,0.062474,0.037273,0.077197,25.80311,39.38272,-12.06722,0.546234,64.03,-0.49,4099.69,159.54,1.36,1.84,0.59,0.1,1.92,1.15,1.95,6.36,165.34,0.89,158.15,208.63,329.86,14.88,1.33,2.75,4.21,0.17,30545.96,31.73,0.12,2.46,4.42,427.02,51.68,1.34,3.31,8.18,2.08,1.95,A
0.000003,0.011646,0.001199,0.721475,1.093314,0.501759,-28.43153,-27.22714,-18.87047,8.35667,-63.9142,-18.50793,18.44458,0.199965,-0.046061,217,-5.847559,-7.950381,247.6445,15.78374,-15.75408,-8.21139,-0.003505,-5.182073,0.021074,0.776495,0.127947,0.412362,1.289027,1.468637,0.109947,0.17961,35,1.771075,1.933224,1.882758,2.037912,2.661904,2.379105,2.57222,2.671144,0.0275,0.2125,0.314167,250,0.320074,0.219707,142.4435,24511.06,1.313111,156.1546,281.3499,356.1372,74.78735,88.06555,134,-0.000071,29,-0.04674,3.891516,26.09118,5.112193,3.011231,2.163605,3.234055,4.096407,3.01658,-0.00392,3.227283,2.766128,2.453802,3.583416,6.402181,0.076194,2.929943,19.20446,-2.880486,2.799289,3.06293,14.35583,3.790869,2.575823,25.64323,19.74288,4.443449,-2.624928,5.61355,326,0,0.04468,0.000008,0.031969,0.001762,-0.025951,0.02253,0.021325,0.024931,0.019495,0.033136,0.109966,0.016296,0.254604,0.000015,0.001729,0.017934,3.559972,-0.000008,0.026977,-0.018333,0.0375,56,0.003439,0.05868,0.030085,0.061314,23.38807,38.05834,-9.290573,0.64508,82.57,5.38,6817.08,88.21,0.68,3.35,0.49,-1.03,1.3,-1.24,1.5,2.96,143.49,0.69,148.47,304.69,320.6,14.02,1.62,1.85,4.01,0.22,31189.67,26.2,0.11,1.99,1.76,313.58,1,0.64,2.12,1.66,1.55,1.57,A
-0.000002,0.018815,0.003388,0.361453,1.485624,0.252766,-26.7391,-25.04034,-16.27625,8.764091,-58.28675,-15.04769,20.65452,1.942636,0.007537,10,-6.739787,-17.20789,231.9579,16.39512,-13.55906,-20.25846,-0.003574,-4.027071,0.095452,0.765683,0.135789,0.137737,1.317838,1.526321,0.11075,0.208484,79,1.798025,1.916943,1.846451,2.058643,2.673442,2.482277,2.629735,2.712536,0.020833,0.215833,0.290833,46,0.544078,0.101335,125.681,22975.48,2.18344,81.09177,312.5809,358.3958,45.81488,91.40936,158,-0.000096,62,-0.135251,3.213797,17.95999,4.245142,2.432443,2.380183,4.037954,5.021434,3.892935,0.054943,3.479144,2.677811,2.569932,3.431376,6.464832,-0.300049,2.543365,19.31464,-2.80928,2.549344,3.479373,19.91659,4.473596,2.435907,26.32988,29.67272,5.449107,-2.883919,6.226403,174,0.000003,0.043753,0.00002,0.034364,0.002219,-0.023789,0.023823,0.023057,0.027097,0.019392,0.03705,0.090501,0.015976,0.253814,0.000042,0.001887,0.017325,4.572496,-0.000029,0.027111,-0.019667,0.03625,143,0.003234,0.056878,0.033019,0.072736,28.36269,43.33927,-17.5093,0.960693,43.29,0.57,1874.1,79.9,0.71,2.15,0.76,-3.85,0.99,-2.19,1.23,2.87,115.83,0.52,123.62,71.03,162.76,7.98,0.68,1.4,2.37,0.25,11176.8,11.44,0.11,1.42,1.61,92.47,21.72,0.61,1.79,0.18,1.43,1.86,A
0.000007,0.052021,0.000993,1.098422,0.663667,0.550223,-21.99681,-18.68825,-11.98648,6.701765,-45.6701,-10.22473,14.94425,13.48619,-0.043118,231,-9.892385,-11.43315,262.685,16.23215,-22.1764,-31.12514,0.047984,-1.036008,-0.0116,0.80763,0.139364,0.320724,1.301433,1.50403,0.102915,0.202596,9,1.754169,1.897473,1.820529,2.019746,2.613271,2.414279,2.529166,2.681193,0.001667,0.17,0.2325,34,0.535571,0.083612,82.11247,10475.38,2.446636,42.88934,213.4806,245.3277,31.84703,65.28146,133,-0.000094,208,-0.029032,3.389472,19.72195,4.441309,2.440908,2.47425,3.413719,4.350857,3.03247,-0.006725,3.131668,2.344512,2.036876,3.108677,6.746416,-0.271213,2.720779,10.40835,-1.728238,1.871646,3.580439,19.88683,4.467883,2.591698,20.42932,9.371767,3.066746,-2.012569,3.846896,87,0.000013,0.042923,-0.000003,0.028854,0.001484,-0.020232,0.020854,0.020629,0.026869,0.014205,0.054864,0.126276,0.014785,0.312478,0.000019,0.00213,0.020973,3.337826,-0.000024,0.029682,-0.018583,0.035958,207,0.004701,0.068574,0.034938,0.06979,22.93075,35.61192,-9.240805,0.68045,47.32,0.88,2238.86,215.76,1.83,1.99,0.43,-1.57,2.02,1.36,2.57,11.32,229.84,1.18,226.67,103.57,423.43,18.21,1.91,2.99,5.39,0.13,13653.22,35.88,0.21,2,2.12,305.18,1,2.44,3.07,6.7,2.29,2.5,A
0.000011,0.031406,0.000304,1.074586,0.614186,0.56306,-27.90469,-26.54352,-20.13734,6.406181,-55.21422,-16.6151,17.8173,11.94532,-0.049859,28,-13.05177,-15.1066,239.5199,15.52218,-24.56171,-22.55277,0.070063,-4.557858,-0.018201,0.860571,0.133141,0.218583,1.302898,1.513687,0.123439,0.210789,10,1.730125,1.870328,1.798799,1.959614,2.585636,2.379,2.533584,2.683953,0.036667,0.225,0.295833,143,0.468786,0.130025,110.841,16628.91,1.890085,50.70064,285.7419,305.5877,19.84583,47.07318,58,-0.000101,213,-0.067945,3.689958,24.3133,4.931076,2.593307,2.566946,3.334882,4.277499,2.516542,0.002325,3.199883,2.956593,2.497178,3.087447,7.085188,-0.062952,2.587927,16.75439,-2.508434,2.262749,4.153335,27.88367,5.284491,2.328477,20.44852,12.80703,3.581336,-2.535869,4.751813,88,0.000009,0.047131,-0.000005,0.028882,0.001487,-0.025596,0.017808,0.017676,0.023989,0.0146,0.040827,0.117022,0.018863,0.276036,0.000016,0.00213,0.012779,3.522894,-0.000014,0.029231,-0.021,0.041,25,0.003799,0.061667,0.035305,0.073209,27.42744,41.15371,-12.3183,0.72371,67.1,3.32,4501.94,168.58,1.19,1.14,0.28,-1.03,1.53,-0.51,2.48,5.77,217.14,0.96,208.71,99.12,584.14,24.58,2.91,2.43,6.91,0.19,16004.43,30.19,0.23,1.64,1.9,364.82,1,1.38,2.69,4.72,1.79,2.3,A
0.000003,0.018603,0.001009,0.771825,0.967938,0.366796,-26.46185,-26.43558,-20.65121,5.784365,-65.20336,-23.14194,19.89967,-7.839694,-0.039387,203,-3.175524,-5.78878,454.81,21.37992,-20.02856,-24.57877,-0.036565,-3.910696,0.045832,0.70694,0.142635,0.821487,1.252157,1.442173,0.110165,0.190016,295,1.772163,1.896293,1.852164,2.000728,2.620872,2.38849,2.537802,2.684514,0.038333,0.204167,0.276667,144,0.566762,0.098915,119.6803,20677.68,2.082064,83.57214,279.7503,338.6451,58.89484,123.6336,146,0.000101,276,-0.10444,3.312288,19.00389,4.366856,2.389742,2.788139,3.692145,4.773419,3.285567,0.026985,3.914333,3.168267,3.018521,3.139902,5.989558,-0.276072,2.941517,21.40872,-2.87857,2.911355,3.711901,23.81766,4.881299,2.858785,32.97417,20.22364,4.497245,-2.011744,4.048883,182,-0.000001,0.033039,0.00001,0.026883,0.001282,-0.022426,0.018801,0.020134,0.024542,0.019402,0.03737,0.102097,0.02115,0.283644,0.000027,0.001839,0.02706,4.714043,-0.000014,0.023936,-0.015667,0.031083,275,0.003708,0.060895,0.031291,0.070087,31.49188,44.8671,-19.34195,0.462407,82.68,-0.42,6836.52,79.2,0.59,2.46,0.43,-0.33,1.59,-0.33,2.52,2.9,76.53,0.52,61.08,188.31,174.95,6.86,1.23,2.03,2.12,0.2,21084.24,26.8,0.11,1.61,2.34,125.44,36.73,0.52,2.79,5.33,2.05,1.81,A
0.000005,0.024823,-0.000684,1.060246,1.120576,0.312091,-25.30197,-25.63645,-20.69895,4.937498,-64.63804,-24.36171,21.8021,-5.078884,0.049172,118,1.953417,-0.132392,350.6857,18.76548,-11.7401,-24.82601,0.041329,-4.097075,0.00175,0.684902,0.139544,0.59611,1.265501,1.455389,0.10904,0.189889,75,1.746704,1.870421,1.806057,1.970523,2.603119,2.424511,2.553092,2.68413,0,0.1975,0.270417,259,0.594613,0.081277,114.4597,19292.31,2.402096,63.57672,275.3233,348.577,73.25369,102.7508,270,-0.000027,314,-0.024557,3.53953,20.17907,4.496154,2.818818,2.330334,3.311748,4.240273,2.763479,0.004913,3.256516,2.660732,2.881292,3.901364,5.38824,-0.185891,2.825202,16.32866,-2.755933,2.773161,3.518654,19.0495,4.365886,2.383421,25.91849,18.60112,4.312964,-2.644064,5.13795,372,0.000006,0.030826,0.000009,0.025427,0.001146,-0.018099,0.018947,0.021775,0.025143,0.018194,0.039333,0.081637,0.016789,0.253042,0.000016,0.001437,0.017412,3.855943,-0.000009,0.025869,-0.016083,0.034667,212,0.003138,0.05602,0.02517,0.047373,20.5171,34.71677,-5.768511,0.54621,42.27,0.43,1786.59,72.76,0.61,1.95,0.31,0.52,1.27,-1.36,2.21,2.65,92.51,0.55,103.04,218.37,214.3,9.02,1.25,1.7,3.15,0.23,22615.54,16.55,0.08,1.4,1.66,218.93,73.82,0.52,2.54,3.82,1.64,1.52,A
0.000001,0.022429,0.001242,0.646821,1.739211,0.412565,-28.07343,-28.74184,-21.39243,7.349407,-60.89682,-20.0033,18.54811,4.612278,0.008513,39,-7.184194,-11.63019,320.7381,18.09319,-16.86354,-10.52973,-0.000575,-1.695701,0.019908,0.814843,0.126707,0.646731,1.289639,1.440555,0.079244,0.150916,112,1.74691,1.861612,1.817602,1.925374,2.640423,2.346476,2.579241,2.675046,0.021667,0.26,0.343542,302,0.450758,0.128679,130.6246,21875.36,1.69173,102.1739,273.1633,338.072,64.90869,113.7184,248,-0.00047,86,-0.073474,3.022261,16.44907,4.061059,2.124702,2.941352,3.482478,4.530248,2.38815,0.042185,3.447013,2.930153,3.023847,5.38051,5.343542,-0.131906,3.036626,14.99702,-2.542711,2.781765,3.38201,18.87123,4.348125,3.116455,26.82429,21.76798,4.665817,-2.761445,5.680868,8,0.000003,0.035716,0.00001,0.029871,0.001775,-0.020499,0.02238,0.022027,0.019218,0.014618,0.033447,0.087323,0.020366,0.230542,0.000014,0.001139,0.016697,3.277222,-0.00001,0.024643,-0.015667,0.032125,24,0.002831,0.053204,0.030377,0.059218,25.92719,39.67796,-11.13199,0.40556,42.57,0.12,1812.38,79.1,0.61,0.41,0.41,-4.24,0.94,-2.25,1.71,3.15,104.38,0.65,98.54,96.88,265.75,12.17,1.05,1.29,3.4,0.21,14404.36,10.45,0.09,1.06,1.37,468.49,1,0.62,1.86,0.54,1.31,1.22,A
0.000003,0.035333,0.001495,0.529139,1.976725,0.31486,-24.08578,-23.96028,-16.55565,7.404627,-58.67741,-14.94449,20.28345,6.011174,-0.114624,211,-10.74412,-6.169838,285.416,17.10117,-21.37115,-18.2618,0.06936,-1.89722,0.085717,0.833501,0.128933,0.132806,1.267856,1.489617,0.129716,0.221761,75,1.742859,1.875017,1.832879,1.951198,2.611525,2.37609,2.588533,2.688033,0.026667,0.185833,0.253333,156,0.566743,0.089873,115.4323,18471.92,2.113355,94.74681,266.6298,306.2365,39.60666,87.15756,97,0.000019,91,0.048511,3.678731,23.78281,4.877944,2.630757,2.786592,3.406612,4.211396,3.135742,0.075823,3.336667,2.861832,2.078935,2.852197,6.244659,-0.361752,2.744641,15.92768,-2.527703,2.469912,3.446465,17.7937,4.222696,2.420015,24.07942,17.04982,4.129216,-2.262823,4.685196,63,0.000026,0.046574,0.000013,0.028574,0.001467,-0.023204,0.019635,0.021446,0.022372,0.017892,0.043001,0.094116,0.013748,0.291383,0.000011,0.001775,0.021254,3.230423,-0.000011,0.024137,-0.020354,0.039917,11,0.003138,0.056049,0.035023,0.061149,24.8644,40.02317,-9.899229,0.749056,76.43,-0.3,5841.35,80.54,0.7,0.67,0.47,-1.73,1.42,-0.92,1.82,3.38,64.52,0.43,49.04,104.58,212.25,9.43,1.19,1.81,2.77,0.19,15633.73,29.33,0.08,2.07,2.07,230.94,22.15,0.67,3.19,7.8,1.76,1.54,A
